날짜,원/미국달러(매매기준율),원/일본엔(100엔)
"1994/08/10","804.80","795.26"
"1994/08/11","804.60","794.16"
"1994/08/12","804.30","802.49"
"1994/08/13","805.80","804.43"
"1994/08/16","805.80","804.39"
"1994/08/17","806.10","800.10"
"1994/08/18","804.70","804.70"
"1994/08/19","803.70","814.70"
"1994/08/20","804.30","815.10"
"1994/08/22","804.30","815.76"
"1994/08/23","804.00","822.09"
"1994/08/24","803.60","822.39"
"1994/08/25","802.50","809.38"
"1994/08/26","802.20","805.46"
"1994/08/27","802.10","798.51"
"1994/08/29","802.10","799.94"
"1994/08/30","801.60","801.60"
"1994/08/31","801.10","805.13"
"1994/09/01","800.50","798.50"
"1994/09/02","800.50","802.91"
"1994/09/03","800.80","807.87"
"1994/09/05","800.80","807.05"
"1994/09/06","801.20","808.68"
"1994/09/07","801.20","808.48"
"1994/09/08","801.50","806.74"
"1994/09/09","801.30","804.92"
"1994/09/10","800.80","807.46"
"1994/09/12","800.80","808.28"
"1994/09/13","800.50","807.36"
"1994/09/14","800.00","810.54"
"1994/09/15","800.20","804.75"
"1994/09/16","800.00","805.64"
"1994/09/17","799.70","808.19"
"1994/09/22","799.70","815.40"
"1994/09/23","800.90","817.04"
"1994/09/24","802.50","820.34"
"1994/09/26","802.50","821.18"
"1994/09/27","802.80","814.41"
"1994/09/28","800.60","817.94"
"1994/09/29","799.10","808.60"
"1994/09/30","798.90","811.07"
"1994/10/01","798.20","805.00"
"1994/10/04","798.20","801.81"
"1994/10/05","800.20","804.63"
"1994/10/06","800.40","804.22"
"1994/10/07","798.80","800.40"
"1994/10/08","799.00","794.20"
"1994/10/10","799.00","794.43"
"1994/10/11","799.10","796.31"
"1994/10/12","800.20","797.81"
"1994/10/13","800.60","801.84"
"1994/10/14","799.20","804.83"
"1994/10/15","798.80","814.69"
"1994/10/17","798.80","811.99"
"1994/10/18","800.00","817.16"
"1994/10/19","799.80","819.64"
"1994/10/20","798.80","819.91"
"1994/10/21","799.00","825.84"
"1994/10/22","798.40","821.10"
"1994/10/24","798.40","820.01"
"1994/10/25","797.50","821.74"
"1994/10/26","798.00","822.26"
"1994/10/27","797.60","823.75"
"1994/10/28","797.30","821.11"
"1994/10/29","796.90","819.18"
"1994/10/31","796.90","817.92"
"1994/11/01","797.10","824.09"
"1994/11/02","797.20","826.11"
"1994/11/03","797.40","818.64"
"1994/11/04","797.30","815.44"
"1994/11/05","797.20","818.06"
"1994/11/07","797.20","818.77"
"1994/11/08","797.00","818.70"
"1994/11/09","797.80","822.90"
"1994/11/10","797.00","815.64"
"1994/11/11","797.00","815.89"
"1994/11/12","797.10","816.70"
"1994/11/14","797.10","815.86"
"1994/11/15","797.00","810.37"
"1994/11/16","796.60","807.71"
"1994/11/17","796.30","810.69"
"1994/11/18","796.20","809.76"
"1994/11/19","796.00","807.51"
"1994/11/21","796.00","807.26"
"1994/11/22","795.70","810.70"
"1994/11/23","795.40","810.60"
"1994/11/24","795.20","807.92"
"1994/11/25","795.20","808.54"
"1994/11/26","794.90","804.76"
"1994/11/28","794.90","805.17"
"1994/11/29","794.60","806.29"
"1994/11/30","794.30","803.13"
"1994/12/01","794.50","803.95"
"1994/12/02","794.00","799.19"
"1994/12/03","792.20","787.44"
"1994/12/05","792.20","788.65"
"1994/12/06","791.80","789.31"
"1994/12/07","791.30","790.63"
"1994/12/08","791.10","791.89"
"1994/12/09","791.30","786.78"
"1994/12/10","791.60","791.01"
"1994/12/12","791.60","790.22"
"1994/12/13","792.70","793.45"
"1994/12/14","792.70","790.21"
"1994/12/15","792.90","790.53"
"1994/12/16","793.20","790.83"
"1994/12/17","793.50","791.72"
"1994/12/19","793.50","791.32"
"1994/12/20","793.10","791.91"
"1994/12/21","792.10","790.12"
"1994/12/22","791.50","787.56"
"1994/12/23","791.20","789.50"
"1994/12/24","791.10","790.15"
"1994/12/26","791.10","789.92"
"1994/12/27","791.10","787.40"
"1994/12/28","790.50","787.15"
"1994/12/29","790.10","792.68"
"1994/12/30","789.60","791.58"
"1994/12/31","788.70","790.68"
"1995/01/03","788.70","787.09"
"1995/01/04","788.50","783.02"
"1995/01/05","789.30","779.06"
"1995/01/06","789.60","782.17"
"1995/01/07","790.30","779.58"
"1995/01/09","790.30","780.54"
"1995/01/10","791.00","790.25"
"1995/01/11","791.20","790.21"
"1995/01/12","790.20","789.21"
"1995/01/13","790.00","799.19"
"1995/01/14","792.80","804.46"
"1995/01/16","792.80","806.31"
"1995/01/17","792.70","804.36"
"1995/01/18","792.00","800.20"
"1995/01/19","792.50","796.68"
"1995/01/20","792.40","798.99"
"1995/01/21","792.50","797.12"
"1995/01/23","792.50","796.60"
"1995/01/24","792.30","794.48"
"1995/01/25","790.10","793.27"
"1995/01/26","787.40","791.36"
"1995/01/27","785.30","789.44"
"1995/01/28","786.70","791.65"
"1995/02/02","786.70","793.84"
"1995/02/03","788.90","793.26"
"1995/02/04","791.60","792.79"
"1995/02/06","791.60","793.98"
"1995/02/07","792.10","797.92"
"1995/02/08","789.90","794.87"
"1995/02/09","790.30","799.37"
"1995/02/10","790.80","800.40"
"1995/02/11","793.50","802.33"
"1995/02/13","793.50","803.54"
"1995/02/14","793.20","804.05"
"1995/02/15","791.00","803.17"
"1995/02/16","791.30","804.98"
"1995/02/17","794.40","815.48"
"1995/02/18","794.80","816.86"
"1995/02/20","794.80","817.70"
"1995/02/21","792.80","815.22"
"1995/02/22","788.70","813.09"
"1995/02/23","788.70","812.17"
"1995/02/24","788.10","814.99"
"1995/02/25","787.10","811.86"
"1995/02/27","787.10","807.49"
"1995/02/28","786.00","809.47"
"1995/03/02","787.90","815.21"
"1995/03/03","789.50","827.79"
"1995/03/04","790.80","840.07"
"1995/03/06","790.80","844.42"
"1995/03/07","787.70","847.90"
"1995/03/08","785.70","867.22"
"1995/03/09","785.10","863.22"
"1995/03/10","783.90","859.07"
"1995/03/11","783.30","861.72"
"1995/03/13","783.30","866.48"
"1995/03/14","779.90","859.39"
"1995/03/15","780.70","860.28"
"1995/03/16","779.20","866.74"
"1995/03/17","778.70","863.30"
"1995/03/18","775.70","870.59"
"1995/03/20","775.70","873.83"
"1995/03/21","774.50","867.74"
"1995/03/22","772.90","865.51"
"1995/03/23","768.40","864.83"
"1995/03/24","766.50","865.61"
"1995/03/25","770.90","866.67"
"1995/03/27","770.90","869.11"
"1995/03/28","769.70","860.48"
"1995/03/29","771.20","866.52"
"1995/03/30","771.60","872.60"
"1995/03/31","771.50","862.25"
"1995/04/01","771.40","890.76"
"1995/04/03","771.40","890.76"
"1995/04/04","770.90","897.96"
"1995/04/06","771.10","894.03"
"1995/04/07","772.00","905.04"
"1995/04/08","769.80","919.55"
"1995/04/10","769.80","917.79"
"1995/04/11","767.80","917.32"
"1995/04/12","768.80","924.21"
"1995/04/13","769.60","919.47"
"1995/04/14","770.40","923.19"
"1995/04/15","770.20","924.61"
"1995/04/17","770.20","931.88"
"1995/04/18","768.80","938.13"
"1995/04/19","767.70","955.44"
"1995/04/20","766.30","946.05"
"1995/04/21","765.70","921.42"
"1995/04/22","764.40","924.30"
"1995/04/24","764.40","928.80"
"1995/04/25","762.80","916.83"
"1995/04/26","761.90","933.13"
"1995/04/27","761.80","909.61"
"1995/04/28","760.90","909.62"
"1995/04/29","761.80","904.21"
"1995/05/02","761.80","911.79"
"1995/05/03","762.10","912.15"
"1995/05/04","762.30","912.99"
"1995/05/06","762.50","908.33"
"1995/05/08","762.50","912.63"
"1995/05/09","760.60","914.46"
"1995/05/10","759.90","910.61"
"1995/05/11","760.30","907.82"
"1995/05/12","761.10","889.34"
"1995/05/13","763.30","879.88"
"1995/05/15","763.30","874.84"
"1995/05/16","763.20","883.59"
"1995/05/17","762.50","883.24"
"1995/05/18","761.90","875.24"
"1995/05/19","761.50","878.32"
"1995/05/20","760.70","876.38"
"1995/05/22","760.70","873.87"
"1995/05/23","761.30","871.55"
"1995/05/24","761.80","873.12"
"1995/05/25","760.30","872.25"
"1995/05/26","760.10","895.29"
"1995/05/27","760.60","918.27"
"1995/05/29","760.60","924.74"
"1995/05/30","760.10","920.22"
"1995/05/31","760.10","913.58"
"1995/06/01","759.00","895.05"
"1995/06/02","758.80","895.87"
"1995/06/03","760.80","901.96"
"1995/06/05","760.80","903.56"
"1995/06/07","761.90","900.06"
"1995/06/08","761.00","895.29"
"1995/06/09","760.50","898.03"
"1995/06/10","764.30","906.11"
"1995/06/12","764.30","906.11"
"1995/06/13","763.90","911.03"
"1995/06/14","762.10","901.36"
"1995/06/15","763.20","906.14"
"1995/06/16","762.40","901.18"
"1995/06/17","761.30","898.82"
"1995/06/19","761.30","902.55"
"1995/06/20","760.80","897.70"
"1995/06/21","760.50","902.14"
"1995/06/22","760.50","904.55"
"1995/06/23","760.60","900.65"
"1995/06/24","760.30","901.36"
"1995/06/26","760.30","901.90"
"1995/06/28","759.70","906.56"
"1995/06/29","758.60","885.70"
"1995/06/30","758.10","896.10"
"1995/07/01","758.00","895.45"
"1995/07/03","758.00","894.40"
"1995/07/04","756.50","893.68"
"1995/07/05","757.10","893.33"
"1995/07/06","756.10","891.10"
"1995/07/07","756.00","887.84"
"1995/07/08","757.20","872.85"
"1995/07/10","757.20","872.35"
"1995/07/11","757.60","870.05"
"1995/07/12","757.70","864.95"
"1995/07/13","757.30","866.67"
"1995/07/14","757.10","866.25"
"1995/07/15","759.10","864.09"
"1995/07/18","759.10","853.40"
"1995/07/19","758.20","856.24"
"1995/07/20","756.90","868.00"
"1995/07/21","756.50","857.22"
"1995/07/22","756.10","854.11"
"1995/07/24","756.10","851.46"
"1995/07/25","756.20","863.24"
"1995/07/26","756.10","859.20"
"1995/07/27","756.10","861.41"
"1995/07/28","756.00","857.63"
"1995/07/29","756.50","858.63"
"1995/07/31","756.50","856.74"
"1995/08/01","757.10","855.00"
"1995/08/02","757.20","858.99"
"1995/08/03","757.50","833.33"
"1995/08/04","758.80","836.14"
"1995/08/05","759.00","830.42"
"1995/08/07","759.00","829.06"
"1995/08/08","758.60","830.89"
"1995/08/09","758.20","830.77"
"1995/08/10","758.00","827.51"
"1995/08/11","758.30","816.47"
"1995/08/12","760.10","809.48"
"1995/08/14","760.10","806.04"
"1995/08/16","762.00","774.39"
"1995/08/17","770.20","783.92"
"1995/08/18","778.40","797.95"
"1995/08/19","782.80","803.49"
"1995/08/21","782.80","801.23"
"1995/08/22","781.00","806.82"
"1995/08/23","775.40","796.92"
"1995/08/24","775.80","803.52"
"1995/08/25","777.10","803.79"
"1995/08/26","776.60","803.52"
"1995/08/28","776.60","804.35"
"1995/08/29","774.80","800.83"
"1995/08/30","774.40","786.59"
"1995/08/31","777.10","783.76"
"1995/09/01","775.70","796.53"
"1995/09/02","772.70","793.12"
"1995/09/04","772.70","792.92"
"1995/09/05","770.30","788.03"
"1995/09/06","769.90","786.41"
"1995/09/07","771.20","777.42"
"1995/09/11","770.50","776.32"
"1995/09/12","771.90","771.51"
"1995/09/13","773.70","767.03"
"1995/09/14","775.20","752.99"
"1995/09/15","777.10","757.00"
"1995/09/16","776.00","745.22"
"1995/09/18","776.00","742.94"
"1995/09/19","777.80","751.39"
"1995/09/20","775.70","742.65"
"1995/09/21","775.30","755.28"
"1995/09/22","771.30","777.52"
"1995/09/23","769.80","770.19"
"1995/09/25","769.80","759.92"
"1995/09/26","769.50","766.43"
"1995/09/27","769.00","763.65"
"1995/09/28","768.30","764.86"
"1995/09/29","768.50","771.97"
"1995/09/30","768.40","770.52"
"1995/10/02","768.40","764.96"
"1995/10/04","768.00","757.02"
"1995/10/05","768.20","764.76"
"1995/10/06","767.80","769.34"
"1995/10/07","768.80","764.59"
"1995/10/09","768.80","760.06"
"1995/10/10","767.60","765.80"
"1995/10/11","768.40","764.31"
"1995/10/12","767.90","759.55"
"1995/10/13","768.20","765.90"
"1995/10/14","768.60","761.22"
"1995/10/16","768.60","762.88"
"1995/10/17","768.70","764.27"
"1995/10/18","767.80","766.65"
"1995/10/19","766.70","762.13"
"1995/10/20","766.40","763.35"
"1995/10/21","767.50","765.01"
"1995/10/23","767.50","769.42"
"1995/10/24","766.00","767.15"
"1995/10/25","765.90","763.23"
"1995/10/26","765.50","754.93"
"1995/10/27","766.20","755.62"
"1995/10/28","766.00","752.46"
"1995/10/30","766.00","752.46"
"1995/10/31","765.50","752.70"
"1995/11/01","765.70","750.69"
"1995/11/02","765.80","742.05"
"1995/11/03","769.20","739.44"
"1995/11/04","772.20","743.32"
"1995/11/06","772.20","743.21"
"1995/11/07","771.20","746.92"
"1995/11/08","771.80","749.79"
"1995/11/09","771.10","753.40"
"1995/11/10","769.60","765.50"
"1995/11/11","768.50","761.65"
"1995/11/13","768.50","761.83"
"1995/11/14","769.00","755.89"
"1995/11/15","769.30","758.57"
"1995/11/16","769.00","758.94"
"1995/11/17","768.80","752.62"
"1995/11/18","769.50","753.30"
"1995/11/20","769.50","751.83"
"1995/11/21","772.40","761.74"
"1995/11/22","769.90","758.90"
"1995/11/23","768.60","761.93"
"1995/11/24","768.50","762.78"
"1995/11/25","768.70","757.34"
"1995/11/27","768.70","756.22"
"1995/11/28","769.00","755.77"
"1995/11/29","768.80","758.75"
"1995/11/30","769.20","757.09"
"1995/12/01","770.20","755.69"
"1995/12/02","770.70","761.67"
"1995/12/04","770.70","760.06"
"1995/12/05","769.40","759.86"
"1995/12/06","769.70","760.57"
"1995/12/07","769.70","757.80"
"1995/12/08","769.90","759.91"
"1995/12/09","769.80","760.30"
"1995/12/11","769.80","760.67"
"1995/12/12","769.40","761.03"
"1995/12/13","769.90","757.40"
"1995/12/14","769.90","757.40"
"1995/12/15","770.40","759.43"
"1995/12/16","771.50","756.19"
"1995/12/18","771.50","756.74"
"1995/12/19","771.50","759.72"
"1995/12/20","771.40","755.72"
"1995/12/21","771.80","757.41"
"1995/12/22","772.10","758.08"
"1995/12/23","772.60","755.27"
"1995/12/26","772.60","752.65"
"1995/12/27","772.70","754.22"
"1995/12/28","771.90","750.88"
"1995/12/29","773.20","752.14"
"1995/12/30","774.70","749.23"
"1996/01/03","774.70","745.58"
"1996/01/04","776.80","741.93"
"1996/01/05","786.00","746.79"
"1996/01/06","787.50","747.51"
"1996/01/08","787.50","745.28"
"1996/01/09","789.50","750.15"
"1996/01/10","788.10","755.83"
"1996/01/11","786.90","751.40"
"1996/01/12","790.30","753.42"
"1996/01/13","790.60","751.16"
"1996/01/15","790.60","750.27"
"1996/01/16","791.20","750.31"
"1996/01/17","792.40","747.72"
"1996/01/18","791.50","749.53"
"1996/01/19","789.80","747.92"
"1996/01/20","789.60","749.68"
"1996/01/22","789.60","748.79"
"1996/01/23","789.20","745.72"
"1996/01/24","788.30","743.33"
"1996/01/25","786.20","734.77"
"1996/01/26","787.50","735.64"
"1996/01/27","785.10","736.28"
"1996/01/29","785.10","735.46"
"1996/01/30","783.40","733.86"
"1996/01/31","784.30","730.46"
"1996/02/01","785.90","736.21"
"1996/02/02","784.10","734.52"
"1996/02/03","782.80","735.37"
"1996/02/05","782.80","736.75"
"1996/02/06","779.20","740.68"
"1996/02/07","777.80","740.76"
"1996/02/08","779.60","734.43"
"1996/02/09","781.00","729.57"
"1996/02/10","781.00","729.91"
"1996/02/12","781.00","729.46"
"1996/02/13","778.70","728.78"
"1996/02/14","778.60","729.71"
"1996/02/15","778.60","732.97"
"1996/02/16","777.90","737.00"
"1996/02/17","779.20","740.86"
"1996/02/21","779.20","735.44"
"1996/02/22","779.60","740.57"
"1996/02/23","779.10","741.29"
"1996/02/24","780.00","743.92"
"1996/02/26","780.00","744.27"
"1996/02/27","780.20","746.39"
"1996/02/28","779.40","746.59"
"1996/02/29","780.70","744.23"
"1996/03/02","782.90","743.67"
"1996/03/04","782.90","742.79"
"1996/03/05","780.90","741.74"
"1996/03/06","779.40","741.23"
"1996/03/07","778.80","738.72"
"1996/03/08","778.10","738.59"
"1996/03/09","777.90","735.43"
"1996/03/11","777.90","732.49"
"1996/03/12","779.10","738.97"
"1996/03/13","780.50","740.51"
"1996/03/14","780.20","741.49"
"1996/03/15","780.50","740.16"
"1996/03/16","780.70","737.80"
"1996/03/18","780.70","736.86"
"1996/03/19","781.80","737.20"
"1996/03/20","781.70","736.06"
"1996/03/21","782.20","735.36"
"1996/03/22","783.60","733.71"
"1996/03/23","784.20","733.75"
"1996/03/25","784.20","736.82"
"1996/03/26","782.50","736.30"
"1996/03/27","782.90","735.46"
"1996/03/28","782.40","733.75"
"1996/03/29","782.50","736.47"
"1996/03/30","782.70","729.76"
"1996/04/01","782.70","727.55"
"1996/04/02","782.10","726.86"
"1996/04/03","780.60","725.63"
"1996/04/04","780.40","729.69"
"1996/04/06","779.50","724.14"
"1996/04/08","779.50","723.43"
"1996/04/09","780.10","723.32"
"1996/04/10","780.40","720.92"
"1996/04/12","781.80","718.67"
"1996/04/13","782.70","720.69"
"1996/04/15","782.70","719.06"
"1996/04/16","782.50","721.66"
"1996/04/17","782.10","723.16"
"1996/04/18","781.70","722.79"
"1996/04/19","780.50","729.44"
"1996/04/20","779.10","725.76"
"1996/04/22","779.10","724.44"
"1996/04/23","778.90","729.65"
"1996/04/24","779.00","730.73"
"1996/04/25","778.90","731.02"
"1996/04/26","779.20","731.64"
"1996/04/27","779.10","737.40"
"1996/04/29","779.10","739.15"
"1996/04/30","778.70","742.15"
"1996/05/02","778.70","739.51"
"1996/05/03","778.70","745.06"
"1996/05/04","778.30","740.64"
"1996/05/06","778.30","741.59"
"1996/05/07","778.10","741.93"
"1996/05/08","778.20","738.68"
"1996/05/09","778.20","740.09"
"1996/05/10","778.20","743.27"
"1996/05/13","778.20","738.47"
"1996/05/14","778.20","740.79"
"1996/05/15","778.10","734.92"
"1996/05/16","778.20","727.94"
"1996/05/17","778.70","731.52"
"1996/05/18","779.50","729.90"
"1996/05/20","779.50","729.49"
"1996/05/21","779.80","728.44"
"1996/05/22","780.10","727.37"
"1996/05/23","780.90","729.81"
"1996/05/25","781.60","724.37"
"1996/05/27","781.60","725.05"
"1996/05/28","782.60","723.79"
"1996/05/29","785.80","722.74"
"1996/05/30","788.50","728.74"
"1996/05/31","787.90","731.74"
"1996/06/01","788.70","729.94"
"1996/06/03","788.70","729.47"
"1996/06/04","786.50","724.72"
"1996/06/05","786.60","723.31"
"1996/06/07","786.70","719.93"
"1996/06/08","786.90","720.11"
"1996/06/10","786.90","718.96"
"1996/06/11","789.80","723.26"
"1996/06/12","791.70","722.68"
"1996/06/13","794.80","729.51"
"1996/06/14","796.80","733.03"
"1996/06/15","796.60","729.82"
"1996/06/17","796.60","729.82"
"1996/06/18","797.30","730.80"
"1996/06/19","798.90","740.06"
"1996/06/20","798.70","740.74"
"1996/06/21","802.80","740.59"
"1996/06/22","812.60","744.72"
"1996/06/24","812.60","746.19"
"1996/06/25","810.90","743.81"
"1996/06/26","811.00","744.72"
"1996/06/27","809.40","739.38"
"1996/06/28","809.00","740.00"
"1996/06/29","810.60","738.76"
"1996/07/01","810.60","738.08"
"1996/07/02","809.90","737.85"
"1996/07/03","811.20","735.55"
"1996/07/04","811.30","736.71"
"1996/07/05","809.30","732.23"
"1996/07/06","812.80","733.57"
"1996/07/08","812.80","732.91"
"1996/07/09","813.80","734.15"
"1996/07/10","812.40","735.54"
"1996/07/11","810.70","734.00"
"1996/07/12","812.00","737.18"
"1996/07/13","812.90","733.17"
"1996/07/15","812.90","734.96"
"1996/07/16","814.20","739.17"
"1996/07/18","813.80","748.32"
"1996/07/19","813.10","748.92"
"1996/07/20","814.00","754.37"
"1996/07/22","814.00","753.01"
"1996/07/23","813.70","758.52"
"1996/07/24","813.20","754.71"
"1996/07/25","813.90","750.48"
"1996/07/26","814.20","753.19"
"1996/07/27","813.80","751.19"
"1996/07/29","813.80","750.74"
"1996/07/30","814.10","753.10"
"1996/07/31","813.30","753.20"
"1996/08/01","812.90","762.39"
"1996/08/02","812.80","759.27"
"1996/08/03","813.60","761.69"
"1996/08/05","813.60","761.44"
"1996/08/06","814.30","764.78"
"1996/08/07","814.20","762.32"
"1996/08/08","814.30","753.63"
"1996/08/09","814.20","752.32"
"1996/08/10","814.20","752.04"
"1996/08/12","814.20","753.19"
"1996/08/13","814.40","756.53"
"1996/08/14","815.30","757.36"
"1996/08/16","819.50","760.06"
"1996/08/17","821.70","762.70"
"1996/08/19","821.70","762.95"
"1996/08/20","818.50","757.94"
"1996/08/21","819.50","756.35"
"1996/08/22","818.60","755.17"
"1996/08/23","818.70","755.61"
"1996/08/24","818.30","756.63"
"1996/08/26","818.30","757.83"
"1996/08/27","817.70","759.45"
"1996/08/28","818.70","759.67"
"1996/08/29","819.20","755.41"
"1996/08/30","819.20","755.37"
"1996/08/31","819.40","752.09"
"1996/09/02","819.40","752.57"
"1996/09/03","819.30","750.62"
"1996/09/04","819.10","750.09"
"1996/09/05","818.90","752.67"
"1996/09/06","818.10","749.38"
"1996/09/07","818.60","749.87"
"1996/09/10","819.30","749.93"
"1996/09/11","820.00","746.81"
"1996/09/12","821.10","745.00"
"1996/09/13","822.30","747.21"
"1996/09/14","822.80","744.78"
"1996/09/16","822.80","745.39"
"1996/09/17","827.30","751.27"
"1996/09/18","828.60","750.85"
"1996/09/19","828.50","758.91"
"1996/09/20","825.80","753.30"
"1996/09/21","822.60","748.12"
"1996/09/23","822.60","747.99"
"1996/09/24","821.20","746.72"
